name,category,description,source,directed,weighted,vertex_type,edge_type,collection,tags,citations,download_url,n_nodes,n_edges,density,max_degree,min_degree,avg_degree,assortativity,n_triangles,avg_triangles,max_triangles,avg_clustering,transitivity,max_kcore,max_clique_lb
juba40k,misc,"6 FREITAS, F., ROMMES, J., MARTINS, N., Gramian-Based Reduction Method",Unknown,False,True,Unknown,Unknown,misc,"['eigenvalue/model reduction problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/juba40k.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
jpwh-991,misc,"UNSYMMETRIC MATRIX FROM PHILIPS LTD, J.P.WHELAN,1978.",Unknown,False,True,Unknown,Unknown,misc,"['semiconductor device problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/jpwh_991.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
k1-san,misc,Aug. system modelling the underground of Straz pod Ralskem mine by MFE,Unknown,False,True,Unknown,Unknown,misc,"['2D/3D problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/k1_san.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
k3plates,misc,"FE stiffness matrix, 3 plates meeting at a line. A. Cunningham",Unknown,False,True,Unknown,Unknown,misc,"['acoustics problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/k3plates.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
karate,misc,"Karate club, from Wayne Zachary, 1977",Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/karate.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
karted,misc,"linear programming problem, C. Meszaros test set",Unknown,False,True,Unknown,Unknown,misc,"['linear programming problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/karted.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kim1,misc,"2D 197-by-195 complex mesh. Wonsik Kim, Korea",Unknown,False,True,Unknown,Unknown,misc,"['2D/3D problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kim1.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kim2,misc,"2D 676-by-676 complex mesh.  Wonsik Kim, Korea.",Unknown,False,True,Unknown,Unknown,misc,"['2D/3D problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kim2.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kkt-power,misc,"Optimal power flow, nonlinear optimization (KKT), Fabrice Zaoui, RTE, France",Unknown,False,True,Unknown,Unknown,misc,"['optimization problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kkt_power.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kl02,misc,"linear programming problem, C. Meszaros test set",Unknown,False,True,Unknown,Unknown,misc,['linear programming problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kl02.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kleemin,misc,LP sequence,Unknown,False,True,Unknown,Unknown,misc,"['linear programming problem sequence', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kleemin.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kneser-6-2-1,misc,"Combinatorial optimization as polynomial eqns, Susan Margulies, UC Davis",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kneser_6_2_1.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kneser-10-4-1,misc,"Combinatorial optimization as polynomial eqns, Susan Margulies, UC Davis",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kneser_10_4_1.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
kneser-8-3-1,misc,"Combinatorial optimization as polynomial eqns, Susan Margulies, UC Davis",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/kneser_8_3_1.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
l9,misc,"linear programming problem, C. Meszaros test set",Unknown,False,True,Unknown,Unknown,misc,"['linear programming problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/l9.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
l30,misc,"Problematic linear programming problem, Meszaros test set",Unknown,False,True,Unknown,Unknown,misc,"['linear programming problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/l30.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
laminar-duct3D,misc,"3D laminar flow in a duct, mesh 50x30x10. M. Raju, Case W. Univ.",Unknown,False,True,Unknown,Unknown,misc,"['computational fluid dynamics problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/laminar_duct3D.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
language,misc,Roy Tromble. finite-state machine for natural language processing,Unknown,False,True,Unknown,Unknown,misc,"['directed weighted graph', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/language.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
landmark,misc,"Matrix from Victor Pereyra, Stanford University",Unknown,False,True,Unknown,Unknown,misc,"['least squares problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/landmark.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lap-25,misc,FINITE ELEMENT PROBLEM. LAPLACIAN ON A  5 BY 5 GRID.,Unknown,False,True,Unknown,Unknown,misc,['structural problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lap_25.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
large,misc,LP sequence,Unknown,False,True,Unknown,Unknown,misc,"['linear programming problem sequence', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/large.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
largebasis,misc,"Large basis matrix from Q. Li, Univ. Wisconsin",Unknown,False,True,Unknown,Unknown,misc,"['optimization problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/largebasis.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lastfm-band,misc,,Unknown,False,False,Unknown,Unknown,misc,[],[],http://nrvis.com/./download/data/misc/lastfm_band.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
laser,misc,"Gould, Hu, & Scott",Unknown,False,True,Unknown,Unknown,misc,"['materials problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/laser.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lastfm-song,misc,,Unknown,False,False,Unknown,Unknown,misc,[],[],http://nrvis.com/./download/data/misc/lastfm_song.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lesmis,misc,co-appearences of characters in Les Miserables by Victor Hugo,Unknown,False,True,Unknown,Unknown,misc,"['undirected weighted graph', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lesmis.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
ldoor,misc,INDEED Test Matrix,Unknown,False,True,Unknown,Unknown,misc,"['structural problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/ldoor.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr01,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr01.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr02,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr02.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr04,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr04.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr04c,misc,"Light hydrocarbon recovery, corrected version of LHR04",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr04c.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr07,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr07.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr07c,misc,"Light hydrocarbon recovery, corrected version of LHR07",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr07c.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr10,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr10.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr10c,misc,"Light hydrocarbon recovery, corrected version of LHR10",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr10c.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr11,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr11.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr11c,misc,"Light hydrocarbon recovery, corrected version of LHR11",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr11c.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr14,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr14.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr14c,misc,"Light hydrocarbon recovery, corrected version of LHR14",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr14c.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr17,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr17.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr17c,misc,"Light hydrocarbon recovery, corrected version of LHR17",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr17c.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
lhr34,misc,"Light hydrocarbon recovery. OK if illconditioned,from a nonlinear solvr",Unknown,False,True,Unknown,Unknown,misc,"['chemical process simulation problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/lhr34.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
